0.831,0.79,0.155,0.602,0.554,0.476,0.402,8
0.831,0.756,0.177,0.662,0.6,0.528,0.477,10
0.838,0.807,0.155,0.65,0.54,0.521,0.5,10
0.851,0.807,0.159,0.596,0.465,0.552,0.402,12
0.858,0.857,0.181,0.778,0.68,0.687,0.544,11
0.865,0.857,0.155,0.691,0.513,0.55,0.411,10
0.865,0.79,0.164,0.552,0.447,0.504,0.402,11
0.892,0.916,0.195,0.904,0.762,0.579,0.596,11
0.932,0.916,0.195,0.815,0.677,0.67,0.617,12
0.149,0.126,0.04,0.01,0.007,0.009,0.008,4
0.162,0.16,0.04,0.013,0.011,0.007,0.009,3
0.162,0.134,0.035,0.011,0.008,0.006,0.008,4
0.169,0.168,0.035,0.015,0.01,0.011,0.005,4
0.203,0.185,0.049,0.02,0.017,0.016,0.013,4
0.23,0.21,0.058,0.024,0.02,0.016,0.02,4
0.236,0.21,0.058,0.024,0.016,0.02,0.021,5
0.257,0.235,0.049,0.029,0.024,0.022,0.023,7
0.27,0.235,0.058,0.037,0.036,0.026,0.026,6
0.277,0.261,0.075,0.037,0.027,0.031,0.032,5
0.284,0.277,0.058,0.033,0.027,0.026,0.028,5
0.304,0.277,0.071,0.044,0.036,0.034,0.037,6
0.324,0.303,0.049,0.053,0.043,0.035,0.037,6
0.331,0.286,0.075,0.049,0.045,0.038,0.039,6
0.358,0.353,0.071,0.071,0.06,0.062,0.053,5
0.399,0.378,0.088,0.078,0.078,0.034,0.062,6
0.405,0.378,0.071,0.082,0.075,0.059,0.065,6
0.405,0.37,0.088,0.082,0.078,0.055,0.063,6
0.419,0.395,0.071,0.087,0.081,0.065,0.063,7
0.439,0.445,0.084,0.123,0.13,0.069,0.085,6
0.446,0.412,0.097,0.113,0.115,0.057,0.091,7
0.453,0.412,0.088,0.099,0.084,0.074,0.086,7
0.453,0.454,0.088,0.114,0.088,0.094,0.104,6
0.466,0.412,0.093,0.111,0.084,0.092,0.102,7
0.466,0.445,0.097,0.128,0.116,0.083,0.103,7
0.466,0.429,0.084,0.098,0.084,0.066,0.086,6
0.473,0.454,0.102,0.13,0.108,0.113,0.103,7
0.48,0.471,0.106,0.14,0.133,0.113,0.102,7
0.486,0.462,0.097,0.146,0.138,0.126,0.094,6
0.486,0.487,0.102,0.147,0.149,0.096,0.104,7
0.493,0.462,0.097,0.131,0.103,0.11,0.118,7
0.5,0.487,0.093,0.144,0.112,0.133,0.115,7
0.5,0.479,0.128,0.153,0.13,0.118,0.128,7
0.5,0.471,0.097,0.145,0.133,0.122,0.107,8
0.507,0.521,0.111,0.163,0.143,0.129,0.13,8
0.507,0.479,0.106,0.174,0.161,0.141,0.118,6
0.507,0.462,0.093,0.131,0.125,0.103,0.096,7
0.507,0.462,0.088,0.145,0.13,0.131,0.096,6
0.507,0.462,0.097,0.13,0.107,0.116,0.1,6
0.52,0.496,0.102,0.146,0.12,0.128,0.116,7
0.534,0.513,0.093,0.192,0.181,0.183,0.127,7
0.534,0.546,0.111,0.171,0.141,0.141,0.14,6
0.541,0.496,0.097,0.161,0.138,0.13,0.128,6
0.541,0.496,0.088,0.16,0.145,0.145,0.113,7
0.547,0.546,0.111,0.22,0.228,0.142,0.164,8
0.561,0.689,0.111,0.184,0.157,0.171,0.139,7
0.574,0.538,0.124,0.194,0.166,0.147,0.156,7
0.574,0.538,0.106,0.191,0.144,0.152,0.168,9
0.574,0.546,0.111,0.183,0.166,0.149,0.132,8
0.574,0.563,0.111,0.184,0.166,0.153,0.129,6
0.581,0.563,0.111,0.192,0.165,0.197,0.139,7
0.588,0.588,0.111,0.24,0.232,0.183,0.18,8
0.588,0.58,0.111,0.192,0.175,0.151,0.137,6
0.588,0.58,0.111,0.197,0.175,0.157,0.15,9
0.588,0.546,0.102,0.182,0.144,0.149,0.164,8
0.595,0.555,0.111,0.216,0.213,0.166,0.148,8
0.601,0.58,0.128,0.274,0.236,0.242,0.183,9
0.601,0.546,0.119,0.19,0.154,0.174,0.155,8
0.601,0.546,0.111,0.196,0.193,0.17,0.165,8
0.601,0.681,0.133,0.36,0.351,0.261,0.252,7
0.608,0.58,0.115,0.228,0.218,0.163,0.168,8
0.608,0.58,0.124,0.212,0.176,0.169,0.181,9
0.608,0.588,0.106,0.267,0.252,0.204,0.199,9
0.608,0.571,0.106,0.215,0.199,0.183,0.139,8
0.615,0.58,0.111,0.218,0.187,0.167,0.188,8
0.622,0.563,0.111,0.211,0.174,0.196,0.167,9
0.628,0.613,0.124,0.235,0.209,0.181,0.187,10
0.635,0.563,0.119,0.277,0.283,0.238,0.154,7
0.635,0.597,0.106,0.28,0.291,0.184,0.188,9
0.635,0.605,0.124,0.29,0.31,0.167,0.216,9
0.642,0.605,0.119,0.288,0.286,0.244,0.173,8
0.642,0.63,0.133,0.297,0.265,0.256,0.221,8
0.642,0.622,0.133,0.294,0.276,0.232,0.214,10
0.655,0.63,0.128,0.318,0.311,0.233,0.232,9
0.655,0.655,0.142,0.317,0.282,0.286,0.219,8
0.655,0.647,0.137,0.226,0.225,0.232,0.243,8
0.655,0.605,0.128,0.301,0.289,0.248,0.203,8
0.662,0.672,0.133,0.339,0.306,0.315,0.228,9
0.662,0.639,0.133,0.35,0.389,0.24,0.204,8
0.662,0.664,0.155,0.357,0.3,0.312,0.262,9
0.669,0.681,0.133,0.367,0.363,0.267,0.248,9
0.669,0.655,0.128,0.31,0.276,0.285,0.218,8
0.669,0.647,0.133,0.267,0.23,0.21,0.222,8
0.676,0.681,0.128,0.352,0.313,0.301,0.263,7
0.676,0.664,0.142,0.378,0.373,0.281,0.255,10
0.676,0.639,0.124,0.299,0.269,0.251,0.22,9
0.676,0.697,0.146,0.307,0.292,0.259,0.236,9
0.676,0.672,0.119,0.321,0.285,0.259,0.258,9
0.676,0.639,0.115,0.284,0.211,0.283,0.243,10
0.676,0.655,0.15,0.361,0.369,0.286,0.226,9
0.676,0.655,0.128,0.299,0.278,0.255,0.218,9
0.682,0.672,0.133,0.394,0.32,0.283,0.263,8
0.682,0.672,0.173,0.658,0.635,0.56,0.438,9
0.682,0.655,0.119,0.288,0.253,0.251,0.218,9
0.682,0.664,0.124,0.34,0.326,0.238,0.251,9
0.682,0.664,0.128,0.354,0.367,0.259,0.227,8
0.682,0.664,0.137,0.329,0.258,0.323,0.263,9
0.689,0.681,0.128,0.33,0.321,0.24,0.233,9
0.689,0.689,0.142,0.338,0.308,0.31,0.263,7
0.696,0.697,0.133,0.352,0.323,0.305,0.238,8
0.709,0.706,0.142,0.363,0.325,0.328,0.254,9
0.709,0.672,0.15,0.421,0.467,0.315,0.238,8
0.709,0.689,0.133,0.39,0.366,0.344,0.248,8
0.709,0.689,0.137,0.359,0.344,0.324,0.223,10
0.716,0.697,0.146,0.416,0.41,0.299,0.289,9
0.716,0.706,0.124,0.395,0.373,0.338,0.272,9
0.716,0.714,0.15,0.418,0.391,0.311,0.314,10
0.716,0.706,0.146,0.373,0.291,0.288,0.354,9
0.723,0.723,0.142,0.359,0.357,0.278,0.239,8
0.723,0.723,0.128,0.471,0.526,0.296,0.284,9
0.723,0.697,0.146,0.372,0.334,0.318,0.265,9
0.73,0.681,0.15,0.373,0.323,0.357,0.268,10
0.73,0.689,0.133,0.326,0.31,0.24,0.239,9
0.73,0.706,0.137,0.363,0.3,0.329,0.283,9
0.736,0.697,0.119,0.36,0.357,0.263,0.245,8
0.736,0.664,0.177,0.303,0.287,0.2,0.238,8
0.736,0.714,0.142,0.393,0.378,0.321,0.279,8
0.743,0.723,0.155,0.486,0.493,0.357,0.329,9
0.743,0.714,0.164,0.427,0.394,0.381,0.284,8
0.75,0.697,0.137,0.4,0.395,0.277,0.285,8
0.75,0.748,0.155,0.447,0.378,0.403,0.34,10
0.757,0.739,0.013,0.409,0.343,0.405,0.286,9
0.764,0.773,0.146,0.484,0.424,0.449,0.355,10
0.77,0.798,0.173,0.492,0.434,0.387,0.371,10
0.77,0.714,0.15,0.401,0.354,0.334,0.302,10
0.777,0.748,0.168,0.518,0.431,0.446,0.422,9
0.777,0.748,0.137,0.425,0.379,0.412,0.291,11
0.784,0.773,0.142,0.463,0.371,0.485,0.342,11
0.784,0.765,0.155,0.5,0.395,0.49,0.361,10
0.791,0.798,0.164,0.476,0.367,0.355,0.473,11
0.797,0.79,0.142,0.482,0.422,0.367,0.337,8
0.797,0.748,0.15,0.459,0.405,0.382,0.357,9
0.804,0.756,0.181,0.483,0.408,0.398,0.35,9
0.824,0.815,0.19,0.602,0.446,0.481,0.47,14
0.824,0.782,0.146,0.537,0.469,0.485,0.397,10
0.831,0.815,0.137,0.514,0.419,0.408,0.387,9
0.831,0.798,0.186,0.56,0.494,0.533,0.384,12
0.831,0.798,0.15,0.549,0.534,0.458,0.367,9
0.838,0.849,0.164,0.616,0.594,0.488,0.434,10
0.845,0.857,0.159,0.619,0.601,0.441,0.443,9
0.845,0.874,0.168,0.804,0.736,0.55,0.634,12
0.845,0.79,0.168,0.582,0.574,0.404,0.397,9
0.851,0.832,0.15,0.431,0.429,0.31,0.298,9
0.858,0.849,0.159,0.584,0.494,0.501,0.449,11
0.865,0.832,0.168,0.709,0.703,0.535,0.504,12
0.865,0.807,0.168,0.593,0.597,0.411,0.417,10
0.872,0.882,0.173,0.744,0.69,0.631,0.534,10
0.872,0.832,0.177,0.706,0.607,0.617,0.518,10
0.872,0.857,0.128,0.42,0.464,0.255,0.266,8
0.878,0.756,0.164,0.7,0.689,0.56,0.447,12
0.885,0.874,0.164,0.665,0.625,0.5,0.479,12
0.892,0.891,0.164,0.752,0.64,0.724,0.497,11
0.905,0.857,0.19,0.683,0.602,0.603,0.497,11
0.912,0.866,0.186,0.791,0.745,0.683,0.542,11
0.919,0.958,0.186,0.886,0.804,0.675,0.675,11
0.919,0.882,0.181,0.71,0.557,0.528,0.591,10
0.953,0.966,0.19,0.94,1,0.656,0.582,11
0.149,0.538,0.106,0.164,0.131,0.137,0.148,6
0.23,0.252,0.053,0.026,0.022,0.018,0.02,4
0.236,0.218,0.058,0.024,0.019,0.018,0.021,5
0.236,0.227,0.058,0.029,0.026,0.019,0.023,5
0.27,0.235,0.08,0.039,0.036,0.038,0.034,6
0.311,0.269,0.058,0.037,0.029,0.026,0.036,5
0.318,0.286,0.062,0.037,0.292,0.019,0.038,5
0.324,0.294,0.071,0.048,0.036,0.04,0.043,5
0.324,0.294,0.062,0.04,0.03,0.03,0.037,5
0.338,0.286,0.066,0.049,0.037,0.041,0.088,6
0.345,0.328,0.084,0.073,0.068,0.051,0.05,7
0.345,0.252,0.084,0.056,0.051,0.041,0.042,5
0.351,0.319,0.08,0.071,0.064,0.053,0.046,7
0.358,0.328,0.08,0.063,0.051,0.043,0.053,6
0.365,0.336,0.084,0.068,0.062,0.048,0.053,6
0.365,0.336,0.075,0.07,0.07,0.048,0.048,5
0.372,0.361,0.066,0.075,0.067,0.047,0.063,6
0.372,0.336,0.08,0.063,0.057,0.039,0.051,8
0.385,0.361,0.075,0.069,0.058,0.045,0.062,4
0.392,0.361,0.075,0.066,0.054,0.055,0.056,6
0.392,0.361,0.075,0.069,0.055,0.049,0.058,7
0.392,0.353,0.075,0.075,0.063,0.064,0.058,7
0.399,0.395,0.08,0.086,0.059,0.086,0.073,7
0.399,0.378,0.075,0.076,0.073,0.045,0.06,6
0.405,0.395,0.084,0.075,0.064,0.053,0.059,5
0.405,0.395,0.075,0.084,0.079,0.059,0.068,7
0.405,0.37,0.08,0.077,0.062,0.053,0.074,6
0.405,0.37,0.084,0.087,0.073,0.054,0.076,6
0.405,0.378,0.071,0.071,0.055,0.063,0.063,8
0.405,0.361,0.075,0.077,0.063,0.051,0.068,7
0.412,0.37,0.097,0.09,0.073,0.07,0.074,6
0.412,0.361,0.071,0.074,0.057,0.055,0.068,8
0.419,0.395,0.08,0.092,0.074,0.078,0.073,9
0.419,0.378,0.075,0.076,0.065,0.049,0.065,8
0.419,0.412,0.084,0.106,0.102,0.08,0.072,7
0.419,0.378,0.08,0.08,0.068,0.055,0.064,5
0.426,0.412,0.084,0.115,0.111,0.075,0.087,7
0.432,0.42,0.093,0.1,0.076,0.078,0.093,8
0.432,0.403,0.084,0.096,0.077,0.082,0.083,8
0.432,0.361,0.088,0.105,0.097,0.08,0.08,5
0.439,0.395,0.088,0.094,0.08,0.079,0.075,5
0.446,0.387,0.08,0.093,0.084,0.066,0.073,6
0.453,0.471,0.097,0.116,0.105,0.092,0.168,7
0.466,0.42,0.08,0.115,0.112,0.08,0.08,6
0.473,0.454,0.097,0.117,0.116,0.059,0.098,7
0.473,0.445,0.088,0.107,0.084,0.078,0.104,7
0.473,0.429,0.08,0.106,0.092,0.085,0.078,7
0.48,0.479,0,0.151,0.138,0.113,0.113,8
0.48,0.437,0.084,0.133,0.117,0.105,0.103,8
0.486,0.437,0.097,0.13,0.108,0.093,0.118,7
0.493,0.479,0.106,0.154,0.142,0.109,0.118,9
0.507,0.462,0.093,0.158,0.139,0.117,0.118,9
0.514,0.487,0.093,0.141,0.11,0.099,0.124,8
0.514,0.521,0.102,0.152,0.123,0.142,0.123,8
0.514,0.462,0.088,0.131,0.24,0.101,0.108,8
0.52,0.513,0.093,0.164,0.149,0.13,0.108,7
0.52,0.496,0.093,0.131,0.105,0.101,0.112,9
0.52,0.521,0.111,0.169,0.138,0.137,0.139,8
0.527,0.479,0.097,0.122,0.095,0.095,0.111,11
0.534,0.521,0.088,0.145,0.117,0.112,0.133,8
0.534,0.504,0.159,0.169,0.138,0.138,0.148,8
0.534,0.504,0.106,0.138,0.112,0.116,0.113,8
0.541,0.504,0.088,0.178,0.17,0.119,0.138,8
0.541,0.546,0.106,0.155,0.119,0.116,0.148,8
0.541,0.513,0.097,0.174,0.141,0.144,0.148,8
0.547,0.529,0.111,0.192,0.163,0.132,0.163,9
0.547,0.504,0.102,0.167,0.138,0.147,0.13,8
0.547,0.521,0.088,0.163,0.148,0.109,0.133,8
0.568,0.504,0.106,0.175,0.143,0.137,0.147,8
0.568,0.546,0.115,0.181,0.146,0.152,0.158,7
0.568,0.571,0.106,0.195,0.15,0.18,0.165,8
0.574,0.546,0.119,0.21,0.197,0.136,0.154,9
0.574,0.613,0.119,0.239,0.202,0.186,0.204,9
0.574,0.538,0.128,0.205,0.16,0.18,0.183,9
0.574,0.597,0.124,0.234,0.173,0.213,0.194,9
0.574,0.538,0.111,0.201,0.174,0.163,0.155,7
0.574,0.571,0.124,0.219,0.196,0.158,0.193,9
0.581,0.588,0.115,0.212,0.202,0.144,0.178,8
0.581,0.546,0.106,0.21,0.174,0.188,0.178,7
0.581,0.571,0.093,0.194,0.166,0.135,0.169,8
0.595,0.546,0.106,0.221,0.219,0.17,0.158,7
0.595,0.613,0.119,0.251,0.226,0.189,0.203,13
0.595,0.58,0.119,0.246,0.215,0.165,0.173,9
0.601,0.58,0.115,0.206,0.156,0.179,0.178,10
0.601,0.571,0.111,0.234,0.201,0.172,0.188,9
0.608,0.58,0.111,0.246,0.247,0.182,0.162,9
0.608,0.613,0.137,0.298,0.287,0.186,0.202,9
0.615,0.605,0.115,0.245,0.262,0.145,0.165,9
0.615,0.613,0.137,0.286,0.317,0.145,0.19,10
0.615,0.605,0.097,0.203,0.169,0.162,0.187,9
0.615,0.622,0.115,0.271,0.281,0.158,0.208,9
0.622,0.58,0.119,0.213,0.194,0.159,0.152,9
0.622,0.605,0.133,0.203,0.241,0.177,0.223,8
0.622,0.597,0.115,0.252,0.225,0.189,0.205,9
0.622,0.639,0.133,0.253,0.233,0.19,0.192,9
0.628,0.613,0.128,0.306,0.29,0.214,0.215,10
0.628,0.613,0.124,0.257,0.215,0.19,0.227,9
0.635,0.639,0.119,0.273,0.249,0.194,0.225,8
0.635,0.655,0.133,0.283,0.237,0.214,0.205,9
0.635,0.63,0.133,0.257,0.202,0.172,0.252,10
0.635,0.588,0.119,0.21,0.181,0.155,0.183,8
0.642,0.63,0.128,0.279,0.251,0.224,0.221,11
0.642,0.588,0.111,0.23,0.199,0.18,0.198,9
0.642,0.63,0.133,0.309,0.277,0.25,0.246,9
0.642,0.639,0.124,0.266,0.22,0.204,0.23,10
0.642,0.622,0.119,0.258,0.223,0.203,0.213,9
0.649,0.647,0.124,0.308,0.273,0.205,0.253,9
0.649,0.63,0.137,0.261,0.21,0.188,0.278,10
0.649,0.63,0.124,0.271,0.229,0.217,0.228,9
0.649,0.622,0.128,0.279,0.234,0.232,0.223,9
0.655,0.622,0.119,0.29,0.249,0.243,0.234,9
0.655,0.622,0.128,0.243,0.207,0.171,0.214,9
0.655,0.655,0.137,0.433,0.374,0.424,0.267,10
0.655,0.672,0.128,0.344,0.367,0.212,0.233,9
0.662,0.647,0.155,0.309,0.278,0.276,0.208,11
0.662,0.664,0.128,0.3,0.283,0.221,0.223,8
0.662,0.655,0.133,0.281,0.244,0.242,0.217,8
0.662,0.563,0.111,0.263,0.236,0.171,0.166,11
0.669,0.664,0.128,0.265,0.189,0.288,0.219,10
0.669,0.664,0.119,0.281,0.256,0.186,0.243,8
0.669,0.681,0.119,0.346,0.266,0.332,0.263,9
0.669,0.639,0.15,0.308,0.256,0.24,0.268,10
0.669,0.647,0.115,0.271,0.233,0.234,0.2,10
0.669,0.639,0.111,0.317,0.257,0.241,0.273,9
0.676,0.613,0.119,0.303,0.309,0.193,0.21,10
0.676,0.714,0.146,0.381,0.343,0.275,0.303,9
0.676,0.681,0.137,0.315,0.296,0.231,0.218,10
0.682,0.681,0.137,0.509,0.451,0.359,0.293,10
0.682,0.672,0.119,0.281,0.272,0.219,0.202,10
0.682,0.655,0.133,0.303,0.268,0.205,0.251,8
0.689,0.689,0.137,0.323,0.306,0.258,0.233,9
0.689,0.731,0.164,0.414,0.35,0.333,0.332,10
0.689,0.706,0.142,0.371,0.322,0.307,0.283,10
0.689,0.681,0.146,0.394,0.391,0.308,0.272,10
0.689,0.697,0.146,0.498,0.537,0.301,0.292,10
0.689,0.706,0.133,0.376,0.357,0.261,0.286,10
0.689,0.664,0.159,0.282,0.225,0.244,0.235,8
0.696,0.655,0.119,0.273,0.22,0.229,0.228,9
0.696,0.697,0.159,0.42,0.402,0.298,0.307,9
0.696,0.672,0.137,0.313,0.26,0.247,0.273,10
0.703,0.689,0.133,0.346,0.276,0.257,0.223,10
0.703,0.689,0.137,0.363,0.312,0.147,0.302,12
0.709,0.706,0.15,0.4,0.341,0.357,0.306,10
0.709,0.714,0.137,0.358,0.303,0.248,0.322,11
0.709,0.706,0.133,0.396,0.379,0.324,0.268,10
0.709,0.689,0.137,0.368,0.319,0.329,0.278,11
0.709,0.672,0.128,0.314,0.281,0.225,0.267,10
0.709,0.681,0.137,0.339,0.299,0.248,0.292,11
0.716,0.723,0.133,0.438,0.424,0.297,0.327,11
0.716,0.731,0.124,0.345,0.281,0.271,0.312,10
0.716,0.639,0.115,0.319,0.29,0.228,0.258,11
0.716,0.706,0.155,0.38,0.311,0.288,0.332,9
0.716,0.697,0.142,0.383,0.363,0.291,0.273,12
0.723,0.664,0.133,0.308,0.273,0.241,0.248,10
0.723,0.714,0.146,0.44,0.426,0.338,0.302,12
0.723,0.706,0.15,0.363,0.292,0.307,0.301,10
0.723,0.689,0.133,0.339,0.302,0.226,0.284,9
0.723,0.714,0.15,0.402,0.306,0.381,0.344,10
0.723,0.681,0.142,0.353,0.332,0.259,0.273,10
0.73,0.706,0.137,0.355,0.3,0.253,0.287,10
0.73,0.697,0.146,0.399,0.3,0.288,0.337,10
0.73,0.748,0.15,0.373,0.325,0.3,0.292,10
0.73,0.706,0.146,0.362,0.329,0.257,0.301,12
0.73,0.706,0.15,0.399,0.322,0.397,0.297,10
0.73,0.714,0.155,0.395,0.299,0.42,0.297,9
0.73,0.706,0.137,0.394,0.325,0.278,0.352,10
0.736,0.765,0.155,0.453,0.384,0.313,0.387,10
0.736,0.739,0.159,0.444,0.387,0.334,0.352,12
0.736,0.748,0.133,0.457,0.4,0.412,0.351,10
0.736,0.706,0.142,0.399,0.311,0.353,0.327,10
0.743,0.672,0.15,0.383,0.333,0.308,0.312,9
0.743,0.756,0.155,0.407,0.368,0.336,0.302,11
0.743,0.773,0.142,0.447,0.384,0.429,0.318,9
0.743,0.714,0.137,0.426,0.394,0.314,0.316,12
0.75,0.723,0.15,0.467,0.399,0.454,0.342,9
0.75,0.756,0.159,0.45,0.405,0.388,0.312,11
0.75,0.723,0.128,0.375,0.34,0.234,0.334,12
0.75,0.706,0.128,0.375,0.347,0.288,0.278,10
0.75,0.739,0.142,0.386,0.334,0.29,0.312,12
0.757,0.731,0.142,0.389,0.358,0.245,0.343,10
0.757,0.748,0.146,0.516,0.473,0.348,0.387,9
0.757,0.739,0.155,0.428,0.475,0.358,0.32,9
0.757,0.706,0.15,0.422,0.349,0.354,0.364,10
0.757,0.765,0.137,0.349,0.272,0.296,0.307,10
0.764,0.857,0.204,0.538,0.432,0.489,0.403,15
0.764,0.79,0.159,0.464,0.326,0.394,0.405,10
0.77,0.765,0.142,0.418,0.373,0.313,0.342,11
0.77,0.748,0.173,0.495,0.414,0.462,0.37,10
0.77,0.79,0.142,0.533,0.501,0.322,0.429,11
0.777,0.756,0.146,0.41,0.321,0.36,0.346,11
0.777,0.899,0.195,0.588,0.517,0.497,0.432,11
0.777,0.79,0.155,0.543,0.461,0.471,0.402,11
0.777,0.765,0.168,0.545,0.48,0.491,0.372,9
0.777,0.765,0.15,0.554,0.487,0.459,0.388,10
0.784,0.79,0.168,0.481,0.379,0.423,0.396,10
0.784,0.807,0.181,0.582,0.491,0.473,0.457,13
0.784,0.782,0.168,0.514,0.403,0.508,0.38,10
0.784,0.731,0.155,0.48,0.429,0.386,0.362,10
0.791,0.739,0.186,0.548,0.486,0.463,0.39,10
0.791,0.773,0.15,0.473,0.413,0.411,0.355,10
0.797,0.798,0.159,0.527,0.426,0.45,0.432,10
0.804,0.798,0.199,0.552,0.423,0.641,0.37,11
0.804,0.756,0.155,0.359,0.294,0.356,0.372,10
0.811,0.824,0.164,0.615,0.588,0.412,0.466,13
0.824,0.824,0.181,0.634,0.547,0.547,0.458,9
0.838,0.857,0.168,0.624,0.501,0.525,0.494,11
0.845,0.824,0.115,0.55,0.452,0.492,0.193,12
0.851,0.857,0.456,0.782,0.744,0.64,0.509,10
0.851,0.84,0.19,0.758,0.703,0.504,0.525,11
0.851,0.866,0.159,0.543,0.645,0.552,0.427,12
0.858,0.832,0.15,0.571,0.499,0.454,0.447,11
0.872,0.874,0.15,0.684,0.613,0.512,0.507,13
0.872,0.874,0.19,0.769,0.639,0.742,0.533,12
0.878,0.916,0.177,0.614,0.468,0.471,0.591,11
0.885,0.882,0.168,0.615,0.456,0.571,0.517,11
0.892,0.857,0.181,0.753,0.638,0.605,0.562,12
0.905,0.866,0.19,0.796,0.777,0.587,0.555,9
0.912,0.933,0.208,0.888,0.828,0.683,0.608,14
1,1,0.221,0.798,0.598,0.552,0.793,14
0.088,0.084,0.031,0.004,0.003,0.003,0.002,3
0.209,0.185,0.053,0.018,0.012,0.018,0.034,4
0.392,0.353,0.119,0.078,0.07,0.061,0.059,7
0.392,0.336,0.071,0.07,0.052,0.045,0.051,5
0.399,0.361,0.084,0.081,0.088,0.053,0.06,6
0.405,0.378,0.075,0.111,0.125,0.06,0.065,7
0.419,0.412,0.08,0.087,0.082,0.057,0.066,5
0.432,0.403,0.08,0.106,0.095,0.087,0.075,5
0.439,0.395,0.097,0.116,0.126,0.059,0.081,6
0.439,0.412,0.08,0.099,0.079,0.08,0.078,7
0.446,0.429,0.084,0.121,0.119,0.084,0.084,8
0.446,0.395,0.08,0.099,0.075,0.098,0.08,7
0.446,0.412,0.093,0.107,0.097,0.08,0.079,6
0.453,0.445,0.084,0.102,0.094,0.082,0.071,5
0.459,0.437,0.102,0.137,0.135,0.085,0.101,9
0.473,0.479,0.093,0.137,0.135,0.118,0.086,6
0.48,0.479,0.093,0.155,0.16,0.097,0.106,6
0.493,0.479,0.093,0.13,0.11,0.105,0.1,5
0.493,0.445,0.106,0.161,0.163,0.12,0.101,8
0.493,0.521,0.097,0.157,0.143,0.117,0.112,9
0.507,0.471,0.111,0.158,0.145,0.165,0.108,6
0.514,0.471,0.119,0.177,0.184,0.13,0.105,7
0.52,0.504,0.097,0.154,0.132,0.126,0.123,8
0.534,0.487,0.124,0.163,0.153,0.145,0.114,9
0.534,0.496,0.111,0.152,0.127,0.153,0.116,6
0.534,0.504,0.106,0.13,0.084,0.109,0.135,6
0.541,0.529,0.111,0.229,0.233,0.178,0.14,8
0.541,0.521,0.102,0.162,0.146,0.122,0.115,7
0.541,0.521,0.102,0.2,0.188,0.153,0.132,7
0.547,0.513,0.111,0.191,0.187,0.134,0.145,7
0.554,0.546,0.106,0.167,0.139,0.141,0.145,6
0.554,0.563,0.075,0.227,0.197,0.135,0.196,8
0.554,0.529,0.115,0.186,0.166,0.138,0.153,6
0.568,0.546,0.106,0.202,0.178,0.169,0.142,7
0.581,0.555,0.093,0.195,0.16,0.163,0.153,9
0.581,0.546,0.119,0.242,0.242,0.205,0.159,9
0.595,0.571,0.111,0.196,0.181,0.126,0.168,8
0.595,0.622,0.128,0.331,0.334,0.238,0.216,8
0.595,0.58,0.111,0.199,0.167,0.163,0.168,7
0.601,0.58,0.111,0.197,0.17,0.182,0.147,8
0.608,0.58,0.124,0.254,0.247,0.19,0.171,8
0.615,0.63,0.115,0.249,0.232,0.186,0.187,9
0.615,0.58,0.111,0.268,0.267,0.198,0.173,8
0.635,0.597,0.124,0.262,0.239,0.233,0.201,9
0.642,0.63,0.124,0.297,0.252,0.286,0.192,8
0.642,0.622,0.142,0.28,0.23,0.267,0.213,9
0.655,0.63,0.133,0.309,0.304,0.211,0.218,8
0.655,0.639,0.133,0.308,0.319,0.241,0.181,9
0.669,0.655,0.133,0.349,0.338,0.272,0.247,8
0.676,0.689,0.133,0.382,0.399,0.271,0.236,9
0.676,0.681,0.146,0.324,0.269,0.324,0.236,8
0.682,0.681,0.155,0.412,0.436,0.29,0.303,9
0.682,0.639,0.124,0.337,0.319,0.284,0.207,9
0.689,0.672,0.133,0.32,0.275,0.302,0.231,8
0.696,0.647,0.133,0.308,0.26,0.282,0.243,8
0.696,0.689,0.133,0.407,0.412,0.314,0.249,9
0.696,0.681,0.128,0.35,0.304,0.29,0.273,8
0.703,0.672,0.142,0.368,0.303,0.349,0.286,9
0.709,0.672,0.137,0.334,0.293,0.274,0.248,8
0.709,0.689,0.177,0.445,0.43,0.261,0.354,9
0.716,0.723,0.146,0.336,0.304,0.253,0.274,11
0.716,0.723,0.142,0.425,0.28,0.378,0.377,9
0.716,0.773,0.15,0.456,0.403,0.387,0.329,9
0.723,0.723,0.15,0.389,0.344,0.301,0.302,11
0.73,0.706,0.115,0.298,0.237,0.251,0.249,8
0.736,0.723,0.137,0.371,0.31,0.303,0.248,10
0.736,0.639,0.137,0.358,0.32,0.31,0.273,8
0.736,0.714,0.146,0.379,0.323,0.309,0.309,9
0.743,0.782,0.155,0.499,0.464,0.423,0.344,10
0.743,0.697,0.159,0.402,0.303,0.427,0.302,11
0.75,0.697,0.128,0.389,0.349,0.342,0.274,9
0.75,0.748,0.155,0.393,0.313,0.352,0.326,10
0.75,0.672,0.133,0.4,0.323,0.361,0.302,9
0.75,0.714,0.133,0.449,0.444,0.319,0.307,11
0.75,0.731,0.199,0.472,0.457,0.34,0.322,10
0.757,0.756,0.128,0.401,0.339,0.349,0.312,10
0.757,0.765,0.164,0.463,0.365,0.418,0.374,8
0.764,0.773,0.181,0.542,0.446,0.44,0.4,9
0.77,0.773,0.155,0.547,0.472,0.48,0.412,10
0.77,0.765,0.137,0.544,0.43,0.471,0.427,11
0.77,0.756,0.146,0.466,0.369,0.396,0.332,11
