0.298,0.118,0.217,0.014,0.065,0.125,0.32,0.115,0.573,0.395,0.484,6
0.404,0.284,0.193,0.015,0.092,0.105,0.364,0.094,0.255,0.384,0.532,7
0.433,0.137,0.229,0.218,0.134,0.105,0.271,0.252,0.455,0.326,0.274,5
0.423,0.206,0.199,0.13,0.08,0.091,0.253,0.158,0.218,0.209,0.468,7
0.375,0.255,0.181,0.113,0.116,0.08,0.425,0.154,0.227,0.291,0.468,5
0.231,0.461,0.271,0.175,0.119,0.087,0.411,0.198,0.409,0.326,0.21,6
0.25,0.314,0.114,0.04,0.071,0.091,0.267,0.063,0.455,0.372,0.758,7
0.356,0.196,0.199,0.109,0.116,0.139,0.397,0.198,0.591,0.43,0.339,6
0.385,0.176,0.265,0.011,0.083,0.143,0.285,0.141,0.418,0.5,0.323,5
0.26,0.176,0.205,0.241,0.125,0.188,0.436,0.256,0.7,0.233,0.29,5
0.24,0.255,0.175,0.086,0.11,0.094,0.506,0.156,0.518,0.36,0.339,6
0.288,0.069,0.199,0.063,0.148,0.101,0.253,0.164,0.645,0.198,0.161,7
0.24,0.186,0.151,0.08,0.086,0.174,0.339,0.152,0.509,0.186,0.226,6
0.24,0.186,0.151,0.08,0.086,0.174,0.339,0.152,0.509,0.186,0.226,6
0.346,0.118,0.223,0.251,0.116,0.143,0.42,0.239,0.282,0.233,0.194,6
0.24,0.147,0.127,0.069,0.077,0.094,0.309,0.137,0.582,0.128,0.339,7
0.337,0.225,0.416,0.147,0.095,0.195,0.35,0.204,0.309,0.267,0.097,5
0.135,0.157,0.271,0.049,0.053,0.066,0.276,0.094,0.755,0.314,0.516,8
0.308,0.157,0.193,0.011,0.083,0.129,0.265,0.094,0.409,0.233,0.516,8
0.346,0.118,0.223,0.251,0.116,0.143,0.42,0.239,0.282,0.233,0.194,6
0.308,0.088,0.199,0.052,0.074,0.052,0.274,0.121,0.427,0.198,0.419,7
0.433,0.127,0.349,0.253,0.119,0.209,0.473,0.26,0.264,0.337,0.21,6
0.327,0.127,0.211,0.213,0.116,0.115,0.392,0.214,0.3,0.291,0.145,6
0.317,0.127,0.241,0.009,0.178,0.077,0.341,0.11,0.636,0.244,0.419,6
0.442,0.088,0.187,0.094,0.086,0.094,0.285,0.142,0.345,0.116,0.419,7
0.346,0.157,0.187,0.12,0.107,0.174,0.404,0.177,0.336,0.116,0.129,5
0.144,0.157,0.199,0.011,0.071,0.08,0.204,0.067,0.791,0.186,0.484,8
0.26,0.196,0.157,0.126,0.092,0.146,0.302,0.164,0.545,0.174,0.355,6
0.24,0.147,0.127,0.069,0.077,0.094,0.309,0.137,0.582,0.128,0.339,7
0.26,0.206,0.151,0.153,0.089,0.105,0.258,0.175,0.536,0.14,0.339,6
0.192,0.206,0.127,0.031,0.047,0.035,0.258,0.044,0.609,0.663,0.968,7
0.24,0.186,0.151,0.08,0.086,0.174,0.339,0.152,0.509,0.186,0.226,6
0.24,0.088,0.253,0.034,0.056,0.15,0.227,0.071,0.5,0.244,0.613,6
0.24,0.078,0.241,0.015,0.071,0.199,0.323,0.083,0.655,0.36,0.548,5
0.394,0.206,0.235,0.094,0.08,0.014,0.251,0.129,0.364,0.233,0.435,5
0.337,0.225,0.416,0.147,0.095,0.195,0.35,0.204,0.309,0.267,0.097,5
0.163,0.235,0.271,0.066,0.056,0.08,0.422,0.098,0.718,0.314,0.565,7
0.135,0.157,0.271,0.049,0.053,0.066,0.276,0.094,0.755,0.314,0.516,8
0.327,0.284,0.09,0.021,0.059,0.087,0.181,0.061,0.527,0.43,0.742,7
0.221,0.206,0.163,0.017,0.045,0.038,0.155,0.042,0.445,0.337,0.742,7
0.519,0.137,0.241,0.028,0.134,0.056,0.329,0.156,0.291,0.279,0.21,4
0.327,0.284,0.09,0.021,0.059,0.087,0.181,0.061,0.527,0.43,0.742,7
0.404,0.098,0.223,0.011,0.092,0.045,0.202,0.079,0.309,0.453,0.661,6
0.26,0.137,0.205,0.175,0.131,0.185,0.39,0.216,0.727,0.256,0.306,6
0.346,0.098,0.241,0.015,0.113,0.07,0.216,0.127,0.509,0.256,0.435,5
0.26,0.431,0.102,0.012,0.113,0.01,0.039,0.117,0.491,0.116,0.323,4
0.308,0.069,0.229,0.025,0.113,0.108,0.202,0.11,0.373,0.198,0.387,8
0.202,0.328,0.078,0.012,0.092,0.031,0.128,0.098,0.518,0.349,0.403,5
0.413,0.363,0.205,0.118,0.083,0.108,0.48,0.202,0.536,0.488,0.274,5
0.192,0.328,0.078,0.012,0.092,0.031,0.128,0.098,0.518,0.349,0.403,5
0.25,0.412,0.096,0.189,0.098,0.084,0.299,0.198,0.509,0.128,0.161,5
0.279,0.025,0.193,0.181,0.125,0.111,0.225,0.21,0.745,0.267,0.194,6
0.212,0.314,0.181,0.015,0.113,0.098,0.251,0.115,0.409,0.302,0.339,6
0.269,0.167,0.235,0.013,0.092,0.132,0.186,0.077,0.573,0.209,0.548,7
0.577,0.275,0.271,0.015,0.098,0.031,0.267,0.141,0.191,0.279,0.452,5
0.558,0.147,0.241,0.014,0.104,0.059,0.292,0.127,0.218,0.314,0.468,5
0.24,0.461,0.271,0.19,0.113,0.108,0.401,0.198,0.436,0.279,0.194,6
0.26,0.034,0.175,0.021,0.086,0.247,0.364,0.036,0.364,0.035,0.79,7
0.25,0.044,0.175,0.081,0.098,0.077,0.209,0.094,0.464,0.116,0.645,7
0.183,0.02,0.163,0.011,0.113,0.066,0.211,0.11,0.5,0.279,0.242,5
0.394,0.167,0.175,0.072,0.065,0.108,0.251,0.09,0.309,0.116,0.613,7
0.298,0.118,0.169,0.009,0.116,0.118,0.348,0.125,0.427,0.244,0.177,6
0.298,0.147,0.205,0.052,0.113,0.077,0.276,0.141,0.436,0.349,0.274,6
0.288,0.304,0.187,0.211,0.101,0.091,0.355,0.225,0.409,0.372,0.177,5
0.471,0.137,0.253,0.026,0.131,0.087,0.244,0.133,0.245,0.244,0.323,5
0.346,0.324,0.205,0.063,0.098,0.059,0.274,0.158,0.482,0.233,0.387,5
0.279,0.167,0.205,0.188,0.116,0.098,0.353,0.222,0.655,0.291,0.242,6
0.212,0.176,0.253,0.071,0.053,0.237,0.392,0.083,0.618,0.209,0.694,8
0.221,0.225,0.223,0.12,0.065,0.237,0.374,0.121,0.636,0.209,0.597,8
0.519,0.196,0.277,0.04,0.145,0.129,0.288,0.171,0.382,0.419,0.242,5
0.5,0.225,0.295,0.097,0.074,0.084,0.19,0.127,0.245,0.14,0.565,5
0.452,0.078,0.199,0.006,0.199,0.052,0.111,0.096,0.382,0.279,0.419,6
0.529,0.255,0.295,0.103,0.128,0.098,0.318,0.21,0.409,0.453,0.355,5
0.519,0.196,0.277,0.04,0.145,0.129,0.288,0.171,0.382,0.419,0.242,5
0.327,0.157,0.181,0.015,0.116,0.087,0.283,0.119,0.482,0.267,0.403,5
0.327,0.167,0.193,0.014,0.113,0.087,0.285,0.119,0.491,0.256,0.403,5
0.288,0.235,0.108,0.106,0.095,0.24,0.497,0.169,0.382,0.221,0.145,5
0.51,0.186,0.193,0.008,0.065,0.045,0.329,0.125,0.282,0.221,0.419,5
0.49,0.255,0.193,0.011,0.095,0.035,0.415,0.158,0.409,0.314,0.242,5
0.308,0.088,0.223,0.078,0.047,0.094,0.237,0.129,0.436,0.314,0.452,6
0.279,0.167,0.139,0.101,0.086,0.206,0.49,0.156,0.382,0.151,0.242,5
0.298,0.235,0.102,0.107,0.098,0.233,0.487,0.169,0.373,0.209,0.145,5
0.288,0.235,0.108,0.106,0.095,0.24,0.497,0.169,0.382,0.221,0.145,5
0.221,0.51,0,0.011,0.098,0.077,0.162,0.127,0.536,0.186,0.226,4
0.144,0.309,0.042,0.011,0.077,0.084,0.216,0.094,0.709,0.151,0.419,6
0.394,0.078,0.181,0.064,0.083,0.122,0.376,0.185,0.682,0.256,0.161,4
0.365,0.245,0.217,0.023,0.074,0.084,0.378,0.141,0.636,0.302,0.403,4
0.385,0.216,0.175,0.249,0.134,0.073,0.292,0.245,0.4,0.186,0.161,6
0.385,0.216,0.175,0.249,0.134,0.073,0.292,0.245,0.4,0.186,0.161,6
0.183,0.176,0.163,0.054,0.57,0.249,0.419,0.137,0.5,0.186,0.226,6
0.385,0.216,0.175,0.249,0.134,0.073,0.292,0.245,0.4,0.186,0.161,6
0.356,0.059,0.205,0.011,0.136,0.167,0.334,0.142,0.518,0.674,0.258,6
0.385,0.216,0.175,0.249,0.134,0.073,0.292,0.245,0.4,0.186,0.161,6
0.269,0.167,0.247,0.104,0.101,0.094,0.329,0.144,0.391,0.442,0.355,7
0.183,0.176,0.163,0.054,0.57,0.249,0.419,0.137,0.5,0.186,0.226,6
0.423,0.147,0.295,0.005,0.142,0.045,0.148,0.11,0.318,0.186,0.387,6
0.212,0.157,0.193,0.087,0.062,0.111,0.278,0.144,0.727,0.221,0.387,5
0.221,0.363,0.163,0.003,0.089,0.038,0.169,0.108,0.464,0.116,0.242,5
0.346,0.147,0.259,0.012,0.104,0.07,0.241,0.129,0.455,0.465,0.419,6
0.327,0.118,0.229,0.006,0.083,0.066,0.151,0.09,0.445,0.174,0.484,5
0.356,0.059,0.205,0.011,0.136,0.167,0.334,0.142,0.518,0.674,0.258,6
0.375,0.167,0.259,0.06,0.157,0.063,0.246,0.183,0.6,0.326,0.306,6
0.423,0.52,0.271,0.074,0.062,0.045,0.253,0.16,0.382,0.14,0.258,5
0.365,0.127,0.265,0.02,0.08,0.028,0.255,0.081,0.264,0.558,0.774,6
0.346,0.137,0.199,0.021,0.107,0.101,0.213,0.115,0.636,0.384,0.548,5
0.327,0.176,0.157,0.186,0.08,0.164,0.476,0.222,0.627,0.326,0.323,6
0.25,0.167,0.247,0.123,0.098,0.192,0.381,0.181,0.255,0.256,0.177,5
0.24,0.235,0.211,0.161,0.089,0.094,0.439,0.218,0.582,0.326,0.226,7
0.288,0.167,0.175,0.021,0.098,0.059,0.418,0.156,0.673,0.372,0.355,6
0.577,0.353,0.241,0.034,0.08,0.115,0.367,0.164,0.227,0.198,0.194,5
0.327,0.118,0.151,0.06,0.104,0.101,0.232,0.15,0.464,0.163,0.226,5
0.423,0.52,0.271,0.074,0.062,0.045,0.253,0.16,0.382,0.14,0.258,5
0.356,0.333,0.271,0.13,0.059,0.063,0.269,0.171,0.364,0.163,0.339,6
0.346,0.137,0.199,0.021,0.107,0.101,0.213,0.115,0.636,0.384,0.548,5
0.25,0.176,0.181,0.025,0.047,0.108,0.29,0.094,0.445,0.291,0.419,6
0.394,0.373,0.193,0.054,0.071,0.132,0.299,0.079,0.418,0.256,0.774,7
0.26,0.324,0.386,0.172,0.166,0.22,0.501,0.206,0.364,0.337,0.145,5
0.356,0.235,0.223,0.009,0.116,0.07,0.406,0.129,0.336,0.244,0.21,5
0.269,0.127,0.229,0.025,0.05,0.132,0.22,0.083,0.482,0.209,0.5,8
0.317,0.127,0.181,0.012,0.083,0.15,0.311,0.117,0.373,0.128,0.306,6
0.365,0.176,0.283,0.015,0.175,0.01,0.107,0.141,0.345,0.267,0.258,5
0.365,0.127,0.265,0.02,0.08,0.028,0.255,0.081,0.264,0.558,0.774,6
0.298,0.167,0.157,0.071,0.045,0.118,0.292,0.148,0.4,0.581,0.435,7
0.317,0.176,0.193,0.212,0.193,0.094,0.227,0.21,0.218,0.233,0.194,6
0.337,0.137,0.241,0.217,0.098,0.148,0.28,0.245,0.582,0.221,0.177,7
0.231,0.284,0.133,0.118,0.047,0.118,0.48,0.179,0.555,0.442,0.258,6
0.394,0.137,0.271,0.209,0.086,0.178,0.306,0.233,0.282,0.279,0.194,6
0.298,0.167,0.157,0.071,0.045,0.118,0.292,0.148,0.4,0.581,0.435,7
0.337,0.137,0.241,0.217,0.098,0.148,0.28,0.245,0.582,0.221,0.177,7
0.317,0.176,0.193,0.212,0.193,0.094,0.227,0.21,0.218,0.233,0.194,6
0.346,0.167,0.223,0.097,0.033,0.042,0.195,0.131,0.255,0.302,0.435,7
0.288,0.098,0.223,0.014,0.053,0.122,0.195,0.094,0.527,0.267,0.452,6
0.308,0.088,0.223,0.014,0.056,0.084,0.153,0.098,0.527,0.279,0.452,7
0.25,0.216,0.229,0.11,0.11,0.115,0.425,0.162,0.345,0.174,0.161,5
0.115,0.245,0.096,0.014,0.119,0.028,0.204,0.088,0.691,0.256,0.435,6
0.115,0.245,0.096,0.014,0.119,0.028,0.204,0.088,0.691,0.256,0.435,6
0.49,0.245,0.193,0.014,0.113,0.031,0.443,0.16,0.427,0.279,0.226,5
0.308,0.176,0.277,0.229,0.083,0.206,0.376,0.222,0.2,0.151,0.129,6
0.25,0.216,0.229,0.11,0.11,0.115,0.425,0.162,0.345,0.174,0.161,5
0.24,0.127,0.241,0.017,0.065,0.16,0.29,0.088,0.636,0.314,0.565,6
0.404,0.147,0.277,0.014,0.062,0.098,0.269,0.069,0.464,0.291,0.726,6
0.519,0.196,0.247,0.006,0.098,0.042,0.116,0.098,0.218,0.035,0.403,6
0.337,0.186,0.235,0.094,0.163,0.091,0.415,0.168,0.518,0.093,0.274,5
0.365,0.235,0.217,0.015,0.092,0.105,0.339,0.114,0.464,0.349,0.532,6
0.115,0.245,0.096,0.014,0.119,0.028,0.204,0.088,0.691,0.256,0.435,6
0.567,0.157,0.271,0.009,0.071,0.031,0.116,0.106,0.018,0.291,0.452,6
0.404,0.196,0.253,0.1,0.107,0.136,0.371,0.169,0.409,0.244,0.419,5
0.423,0.284,0.217,0.006,0.074,0.052,0.195,0.067,0.291,0.116,0.597,8
0.404,0.52,0.229,0.176,0.866,0.077,0.49,0.235,0.2,0.302,0.194,5
0.327,0.176,0.265,0.1,0.053,0.08,0.271,0.114,0.273,0.14,0.5,8
0.423,0.284,0.217,0.006,0.074,0.052,0.195,0.067,0.291,0.116,0.597,8
0.25,0.147,0.199,0.008,0.104,0.047,0.484,0.094,0.555,0.256,0.484,6
0.202,0.314,0.193,0.083,0.074,0.167,0.274,0.094,0.718,0.419,0.726,7
0.365,0.196,0.235,0.009,0.086,0.066,0.246,0.133,0.4,0.523,0.323,6
0.404,0.196,0.253,0.1,0.107,0.136,0.371,0.169,0.409,0.244,0.419,5
0.327,0.147,0.235,0.026,0.071,0.094,0.216,0.071,0.491,0.372,0.694,7
0.288,0.235,0.223,0.043,0.042,0.059,0.181,0.06,0.382,0.36,0.758,6
0.327,0.147,0.235,0.026,0.071,0.094,0.216,0.071,0.491,0.372,0.694,7
0.298,0.098,0.229,0.09,0.089,0.063,0.234,0.139,0.345,0.233,0.403,5
0.538,0.176,0.319,0.009,0.113,0.08,0.232,0.096,0.464,0.07,0.726,6
0.433,0.245,0.253,0.008,0.071,0.056,0.202,0.077,0.436,0.116,0.71,3
0.337,0.206,0.181,0.19,0.101,0.153,0.531,0.222,0.309,0.221,0.113,6
0.394,0.324,0.223,0.06,0.062,0.132,0.244,0.094,0.409,0.372,0.71,7
0.394,0.353,0.223,0.081,0.071,0.087,0.195,0.094,0.4,0.372,0.742,7
0.375,0.304,0.181,0.071,0.083,0.094,0.283,0.139,0.6,0.256,0.484,6
0.375,0.176,0.187,0.011,0.101,0.157,0.339,0.127,0.636,0.326,0.339,6
0.385,0.235,0.187,0.017,0.08,0.153,0.432,0.114,0.282,0.302,0.403,5
0.288,0.235,0.223,0.043,0.042,0.059,0.181,0.06,0.382,0.36,0.758,6
0.337,0.157,0.235,0.046,0.045,0.115,0.248,0.11,0.409,0.337,0.468,5
0.317,0.353,0.223,0.032,0.095,0.115,0.276,0.048,0.318,0.244,0.887,7
0.625,0.167,0.289,0.025,0.098,0.091,0.36,0.21,0.427,0.43,0.274,5
0.394,0.059,0.169,0.018,0.095,0.146,0.392,0.16,0.664,0.244,0.194,6
0.346,0.098,0.253,0.023,0.08,0.108,0.413,0.129,0.618,0.221,0.419,7
0.413,0.343,0.253,0.092,0.071,0.118,0.306,0.09,0.236,0.198,0.855,7
0.317,0.353,0.223,0.032,0.095,0.115,0.276,0.048,0.318,0.244,0.887,7
0.25,0.176,0.133,0.069,0.083,0.073,0.283,0.141,0.518,0.116,0.339,5
0.404,0.569,0.434,0.26,0.098,0.209,0.52,0.247,0.182,0.535,0.226,4
0.404,0.118,0.241,0.071,0.136,0.136,0.367,0.158,0.418,0.209,0.419,7
0.327,0.127,0.205,0.008,0.11,0.08,0.165,0.094,0.482,0.209,0.532,6
0.327,0.098,0.187,0.008,0.107,0.063,0.148,0.104,0.545,0.209,0.452,7
0.442,0.48,0.265,0.155,0.125,0.153,0.432,0.212,0.391,0.337,0.387,5
0.144,0.176,0.139,0.07,0.074,0.16,0.35,0.156,1,0.337,0.403,7
0.183,0.162,0.199,0.008,0.119,0.091,0.327,0.108,0.373,0.233,0.21,5
0.173,0.162,0.193,0.008,0.113,0.077,0.332,0.108,0.364,0.233,0.21,6
0.337,0.167,0.247,0.018,0.083,0.174,0.362,0.077,0.518,0.198,0.677,7
0.308,0.078,0.44,0.006,0.383,0.195,0.327,0.125,0.327,0.093,0.194,5
0.25,0.137,0.205,0.018,0.142,0.094,0.22,0.169,0.991,0.407,0.371,6
0.337,0.098,0.392,0.012,0.11,0.091,0.343,0.144,0.555,0.465,0.226,6
0.25,0.088,0.163,0.094,0.08,0.3,0.497,0.148,0.509,0.151,0.355,6
0.298,0.206,0.096,0.095,0.074,0.22,0.471,0.162,0.327,0.198,0.161,6
0.231,0.127,0.229,0.095,0.08,0.216,0.548,0.154,0.309,0.163,0.21,6
0.25,0.147,0.181,0.1,0.083,0.213,0.527,0.156,0.309,0.14,0.194,6
0.337,0.108,0.41,0.014,0.122,0.101,0.341,0.144,0.545,0.488,0.226,6
0.337,0.098,0.392,0.012,0.11,0.091,0.343,0.144,0.555,0.465,0.226,6
0.558,0.206,0.277,0.013,0.089,0.263,0.497,0.141,0.182,0.279,0.242,6
0.327,0.059,0.211,0.009,0.08,0.045,0.148,0.129,0.673,0.198,0.306,5
0.298,0.225,0.205,0.104,0.148,0.118,0.383,0.177,0.673,0.465,0.5,7
0.356,0.196,0.205,0.055,0.056,0.118,0.248,0.075,0.245,0.221,0.694,8
0.404,0.137,0.253,0.215,0.104,0.15,0.357,0.254,0.445,0.547,0.097,7
0.365,0.225,0.175,0.152,0.092,0.066,0.316,0.183,0.291,0.151,0.226,5
0.442,0.265,0.337,0.202,0.116,0.185,0.42,0.235,0.318,0.419,0.226,6
0.404,0.137,0.253,0.215,0.104,0.15,0.357,0.254,0.445,0.547,0.097,7
0.413,0.412,0.283,0.008,0.083,0.073,0.271,0.129,0.445,0.233,0.468,5
0.308,0.304,0.187,0.072,0.475,0.105,0.355,0.181,0.436,0.302,0.226,5
0.413,0.412,0.283,0.008,0.083,0.073,0.271,0.129,0.445,0.233,0.468,5
0.442,0.265,0.337,0.202,0.116,0.185,0.42,0.235,0.318,0.419,0.226,6
0.231,0.137,0.163,0.014,0.163,0.063,0.285,0.129,0.455,0.279,0.194,6
0.404,0.137,0.253,0.215,0.104,0.15,0.357,0.254,0.445,0.547,0.097,7
0.365,0.225,0.175,0.152,0.092,0.066,0.316,0.183,0.291,0.151,0.226,5
0.308,0.157,0.217,0.066,0.22,0.028,0.288,0.137,0.555,0.174,0.452,6
0.269,0.186,0.181,0.02,0.047,0.042,0.334,0.11,0.518,0.465,0.403,6
0.385,0.078,0.247,0.017,0.05,0.094,0.304,0.075,0.273,0.651,0.726,6
0.375,0.186,0.205,0.018,0.056,0.084,0.369,0.077,0.245,0.302,0.661,7
0.346,0.225,0.446,0.155,0.089,0.171,0.32,0.204,0.273,0.244,0.113,5
0.404,0.363,0.217,0.126,0.05,0.167,0.329,0.108,0.318,0.035,0.758,8
0.375,0.186,0.205,0.018,0.056,0.084,0.369,0.077,0.245,0.302,0.661,7
0.385,0.078,0.247,0.017,0.05,0.094,0.304,0.075,0.273,0.651,0.726,6
0.269,0.078,0.175,0.018,0.122,0.132,0.32,0.079,0.309,0.256,0.548,7
0.433,0.127,0.241,0.015,0.068,0.115,0.234,0.069,0.273,0.442,0.79,7
0.327,0.235,0.199,0.012,0.059,0.094,0.232,0.06,0.391,0.337,0.774,7
0.269,0.078,0.181,0.015,0.074,0.045,0.16,0.094,0.6,0.256,0.516,6
0.442,0.078,0.199,0.014,0.071,0.049,0.206,0.133,0.382,0.233,0.274,6
0.356,0.147,0.193,0.132,0.086,0.181,0.422,0.183,0.291,0.395,0.274,6
0.231,0.088,0.181,0.008,0.083,0.042,0.162,0.114,0.709,0.372,0.371,6
0.298,0.304,0.133,0.057,0.062,0.028,0.216,0.114,0.255,0.756,0.581,4
0.298,0.324,0.133,0.055,0.065,0.028,0.216,0.114,0.255,0.744,0.581,4
0.356,0.147,0.193,0.132,0.086,0.181,0.422,0.183,0.291,0.395,0.274,6
0.356,0.294,0.199,0.067,0.107,0.098,0.283,0.137,0.545,0.256,0.468,6
0.337,0.333,0.229,0.095,0.107,0.094,0.262,0.104,0.427,0.174,0.742,7
0.337,0.255,0.235,0.071,0.092,0.15,0.357,0.104,0.527,0.291,0.71,6
0.385,0.147,0.169,0.064,0.098,0.15,0.364,0.11,0.218,0.209,0.565,5
0.5,0.162,0.229,0.081,0.107,0.174,0.348,0.152,0.191,0.151,0.355,6
0.298,0.118,0.241,0.109,0.068,0.171,0.387,0.131,0.455,0.058,0.548,5
0.346,0.108,0.253,0.089,0.172,0.129,0.471,0.168,0.527,0.128,0.258,6
0.423,0.118,0.217,0.115,0.077,0.202,0.357,0.156,0.3,0.093,0.371,6
0.404,0.5,0.428,0.257,0.086,0.206,0.508,0.249,0.209,0.616,0.21,5
0.394,0.059,0.271,0.018,0.122,0.052,0.244,0.148,0.555,0.314,0.435,7
0.288,0.157,0.241,0.018,0.113,0.111,0.223,0.056,0.373,0.314,0.774,8
0.567,0.059,0.355,0.014,0.119,0.073,0.309,0.168,0.236,0.465,0.242,5
0.519,0.069,0.41,0.015,0.11,0.07,0.281,0.148,0.273,0.267,0.387,6
0.538,0.088,0.331,0.015,0.119,0.042,0.197,0.15,0.273,0.453,0.371,6
0.135,0.279,0.048,0.198,0.095,0.122,0.309,0.191,0.673,0.198,0.306,6
0.24,0.147,0.133,0.048,0.089,0.122,0.248,0.108,0.464,0.326,0.435,6
0.558,0.167,0.325,0.011,0.092,0.049,0.35,0.129,0.2,0.244,0.403,5
0.519,0.235,0.253,0.011,0.11,0.042,0.411,0.15,0.327,0.302,0.258,5
0.25,0.225,0.241,0.086,0.092,0.153,0.371,0.158,0.391,0.279,0.21,6
0.413,0.118,0.217,0.14,0.104,0.213,0.355,0.191,0.345,0.279,0.323,6
0.394,0.172,0.157,0.021,0.05,0.132,0.42,0.117,0.291,0.198,0.516,6
0.308,0.069,0.205,0.012,0.089,0.066,0.39,0.108,0.545,0.465,0.452,5
0.25,0.069,0.187,0.008,0.104,0.08,0.202,0.117,0.745,0.337,0.371,6
0.25,0.167,0.319,0.092,0.086,0.199,0.522,0.162,0.282,0.233,0.129,5
0.365,0.108,0.253,0.014,0.104,0.014,0.244,0.083,0.291,0.605,0.774,6
0.337,0.343,0.223,0.061,0.056,0.052,0.244,0.075,0.464,0.244,0.839,6
0.125,0.225,0.181,0.005,0.083,0.091,0.332,0.094,0.745,0.395,0.339,6
0.231,0.118,0.157,0.017,0.249,0.132,0.353,0.102,0.655,0.512,0.484,5
0.298,0.078,0.211,0.011,0.101,0.066,0.401,0.108,0.482,0.465,0.452,6
0.375,0.235,0.289,0.026,0.092,0.091,0.244,0.077,0.436,0.349,0.774,7
0.26,0.137,0.434,0.095,0.098,0.108,0.369,0.168,0.364,0.163,0.194,6
0.288,0.176,0.199,0.014,0.113,0.146,0.367,0.11,0.364,0.256,0.403,6
0.135,0.284,0.199,0.009,0.056,0.038,0.167,0.06,0.591,0.186,0.597,6
0.442,0.108,0.259,0.023,0.128,0.063,0.22,0.133,0.118,0.279,0.242,5
0.433,0.127,0.247,0.025,0.122,0.077,0.23,0.133,0.118,0.267,0.242,5
0.288,0.069,0.193,0.126,0.145,0.077,0.234,0.195,0.618,0.209,0.129,6
0.394,0.078,0.386,0.252,0.122,0.233,0.466,0.256,0.391,0.337,0.21,7
0.385,0.127,0.235,0.018,0.074,0.209,0.397,0.075,0.336,0.616,0.742,8
0.5,0.157,0.301,0.009,0.116,0.084,0.227,0.09,0.445,0.14,0.71,6
0.183,0.127,0.145,0.026,0.113,0.202,0.418,0.152,0.845,0.581,0.339,6
0.385,0.206,0.217,0.098,0.098,0.125,0.353,0.135,0.491,0.174,0.516,8
0.279,0.098,0.181,0.089,0.116,0.132,0.561,0.164,0.518,0.349,0.323,5
0.279,0.098,0.181,0.089,0.116,0.132,0.561,0.164,0.518,0.349,0.323,5
0.442,0.49,0.163,0.177,0.071,0.122,0.248,0.169,0.245,0.198,0.452,6
0.327,0.078,0.193,0.003,0.092,0.167,0.26,0.098,0.5,0.128,0.323,6
0.365,0.451,0.139,0.021,0.059,0.038,0.329,0.115,0.291,0.128,0.387,5
0.442,0.49,0.163,0.177,0.071,0.122,0.248,0.169,0.245,0.198,0.452,6
0.269,0.167,0.187,0.181,0.148,0.174,0.399,0.218,0.718,0.291,0.29,6
0.337,0.147,0.223,0.02,0.095,0.171,0.362,0.071,0.491,0.209,0.677,8
0.337,0.304,0.223,0.008,0.101,0.118,0.241,0.075,0.609,0.302,0.758,8
0.308,0.373,0.235,0.086,0.089,0.153,0.357,0.11,0.445,0.151,0.677,7
0.423,0.265,0.241,0.087,0.089,0.115,0.355,0.125,0.391,0.14,0.629,7
0.385,0.206,0.217,0.098,0.098,0.125,0.353,0.135,0.491,0.174,0.516,8
0.519,0.265,0.235,0.005,0.098,0.045,0.121,0.102,0.218,0.07,0.387,4
0.404,0.48,0.235,0.051,0.074,0.07,0.262,0.088,0.518,0.523,0.774,7
0.26,0.284,0.199,0.051,0.053,0.132,0.281,0.067,0.509,0.198,0.758,7
0.183,0.127,0.145,0.026,0.113,0.202,0.418,0.152,0.845,0.581,0.339,6
0.279,0.098,0.181,0.089,0.116,0.132,0.561,0.164,0.518,0.349,0.323,5
0.385,0.049,0.181,0.018,0.092,0.143,0.394,0.162,0.645,0.221,0.161,5
0.365,0.108,0.247,0.008,0.092,0.125,0.311,0.069,0.182,0.233,0.548,5
0.337,0.137,0.247,0.227,0.122,0.185,0.422,0.249,0.545,0.43,0.145,6
0.24,0.206,0.241,0.09,0.089,0.143,0.367,0.158,0.391,0.256,0.21,6
0.288,0.265,0.193,0.028,0.116,0.115,0.218,0.077,0.509,0.279,0.645,8
0.26,0.108,0.193,0.012,0.092,0.101,0.285,0.098,0.582,0.372,0.452,7
0.231,0.039,0.157,0.078,0.104,0.188,0.346,0.154,0.727,0.174,0.403,6
0.212,0.049,0.169,0.078,0.086,0.188,0.419,0.148,0.791,0.244,0.419,7
0.25,0.167,0.199,0.012,0.092,0.139,0.246,0.067,0.427,0.302,0.532,7
0.298,0.235,0.096,0.012,0.125,0.045,0.202,0.133,0.455,0.186,0.242,4
0.365,0.108,0.247,0.008,0.092,0.125,0.311,0.069,0.182,0.233,0.548,5
0.279,0.049,0.169,0.009,0.11,0.115,0.304,0.108,0.555,0.128,0.339,7
0.308,0.059,0.247,0.005,0.083,0.07,0.2,0.083,0.482,0.244,0.468,6
0.365,0.186,0.145,0.049,0.145,0.059,0.246,0.168,0.391,0.267,0.145,5
0.337,0.137,0.247,0.227,0.122,0.185,0.422,0.249,0.545,0.43,0.145,6
0.346,0.549,0.283,0.208,0.472,0.139,0.408,0.218,0.164,0.314,0.21,5
0.365,0.196,0.235,0.02,0.128,0.073,0.248,0.135,0.482,0.209,0.387,6
0.433,0.176,0.247,0.132,0.098,0.136,0.355,0.141,0.345,0.186,0.645,7
0.663,0.137,0.337,0.117,0.104,0.122,0.399,0.21,0.136,0.535,0.242,6
